,subject,color,gi,mi,status,bp,wp,response,rt
1629,9,0,8,8,playing,001000000001010000000100000000000000,000000000000101000000010000000100000,6,1.701
1670,9,0,14,10,playing,000010000000011000000000000010000001,000101000000100100000000000000010000,30,6.546
1614,9,1,7,15,playing,000011000000001100000010000000110010,000000100000010000000100000001001101,24,0.926
1634,9,0,8,18,win,011100100001010000000101000000001000,000001000000101100001010000000110100,4,2.263
1590,9,0,4,4,playing,000000000001010000000000000000000000,000000000000000000000000000000011000,12,1.831
1553,9,1,1,9,playing,000000000000001010000000100000000011,000010000000000100000001000000000100,6,7.292
1588,9,0,4,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,11,4.156
1564,9,0,2,10,playing,000100000001110000000000000100000000,000000000110001000110000000000000000,28,9.366
1592,9,1,5,1,playing,000000000000000000000100000000000000,000000000000000000000000000000000000,11,4.297
1676,9,1,15,7,playing,000100000000000000000011010000000000,000000000000100000000100100000000000,14,3.896
1567,9,0,2,16,playing,100100000001110000000100000110000000,000000000110001000111000000000110000,5,49.557
1667,9,0,14,4,playing,000000000000011000000000000000000000,000001000000000100000000000000000000,35,7.75
1556,9,1,1,15,playing,000100010000011010000000100000000011,000010100000000100000001010000001100,12,4.667
1610,9,1,7,7,playing,000011000000000000000000000000110000,000000000000000000000100000001001000,6,7.956
1594,9,1,5,5,playing,000000000000000000000111000000000000,000000000001000000001000000000000000,24,1.047
1656,9,0,12,4,playing,000000000001100000000000000000000000,000000000000010000000100000000000000,29,2.571
1631,9,0,8,12,playing,001000100001010000000101000000000000,000001000000101000000010000000110000,3,28.108
1678,9,1,15,11,playing,000110000000010000000011010000000000,000000000000101000000100100000000100,31,3.764
1618,9,1,7,23,playing,000111000001001100001011000000110010,001000110000010000010100100001001101,10,3.424
1679,9,1,15,13,playing,001110000000010000000011010000000000,000000000000101000000100100000010100,1,1.032
1646,9,0,10,10,playing,000000000000110000000010000001001000,001100000000001000000000000000110000,4,17.643
1669,9,0,14,8,playing,000010000000011000000000000000000001,000101000000000100000000000000010000,28,31.005
1644,9,0,10,6,playing,000000000000110000000010000000000000,000000000000001000000000000000110000,32,10.803
1637,9,1,9,5,playing,000001000000011000000000000000000000,000010000000000000000000000000001000,12,1.66
1617,9,1,7,21,playing,000111000001001100000011000000110010,001000110000010000000100100001001101,19,7.814
1627,9,0,8,4,playing,000000000001010000000000000000000000,000000000000100000000010000000000000,2,4.677
1607,9,1,7,1,playing,000000000000000000000000000000010000,000000000000000000000000000000000000,21,5.784
1643,9,0,10,4,playing,000000000000110000000000000000000000,000000000000001000000000000000100000,22,2.187
1648,9,0,10,14,playing,000010000000110000000010000011001000,001100000000001000001100000000110000,19,45.616
1647,9,0,10,12,playing,000010000000110000000010000001001000,001100000000001000000100000000110000,28,52.949
1645,9,0,10,8,playing,000000000000110000000010000000001000,001000000000001000000000000000110000,29,14.547
1677,9,1,15,9,playing,000100000000010000000011010000000000,000000000000101000000100100000000000,33,1.049
1635,9,1,9,1,playing,000001000000000000000000000000000000,000000000000000000000000000000000000,4,6.881
1569,9,0,2,20,playing,100101000001110000000100000110001000,000000000110001000111010000001110000,4,1.38
1599,9,0,6,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,11,1.041
1604,9,0,6,10,playing,001000000011100000000000000000000100,000101000100010000000001000000000000,4,1.991
1633,9,0,8,16,playing,001100100001010000000101000000001000,000001000000101000001010000000110100,1,10.856
1568,9,0,2,18,playing,100101000001110000000100000110000000,000000000110001000111000000001110000,32,3.42
1674,9,1,15,3,playing,000000000000000000000011000000000000,000000000000100000000000000000000000,21,1.953
1611,9,1,7,9,playing,000011000000000000000010000000110000,000000100000000000000100000001001000,13,1.343
1580,9,1,3,21,playing,000001001001011100000010010010101000,000010100000100010001101100000010001,18,51.788
1551,9,1,1,5,playing,000000000000001000000000000000000011,000000000000000100000000000000000100,4,40.623
1587,9,1,3,35,draw,011001001101011101010010010110101010,100110110010100010101101101001010001,33,2.276
1565,9,0,2,12,playing,000100000001110000000000000110000000,000000000110001000111000000000000000,21,2.974
1623,9,1,7,33,playing,110111001001101100001011001000110010,001000110010010011010100100111001101,25,1.115
1668,9,0,14,6,playing,000000000000011000000000000000000001,000101000000000100000000000000000000,4,1.411
1636,9,1,9,3,playing,000001000000001000000000000000000000,000010000000000000000000000000000000,32,3.073
1660,9,1,13,1,playing,000000000000000000000000000000001000,000000000000000000000000000000000000,31,11.321
1655,9,0,12,2,playing,000000000001000000000000000000000000,000000000000000000000100000000000000,12,5.238
1649,9,0,10,16,playing,000010000000110000010010000011001000,011100000000001000001100000000110000,11,1.789
1572,9,1,3,5,playing,000000001000000000000010000000001000,000000000000000000000001100000000000,12,12.783
1658,9,0,12,8,playing,000010000001100000000000000001000000,000100000000010000000101000000000000,33,1.202
1621,9,1,7,29,playing,110111001001001100001011000000110010,001000110010010001010100100011001101,16,3.219
1578,9,1,3,17,playing,000001001000011100000010010010001000,000010100000100010001101100000000000,35,1.449
1573,9,1,3,7,playing,000000001000001000000010000000001000,000000000000100000000001100000000000,6,3.365
1672,9,0,14,14,playing,000010000000011000000000000010101001,000101000000100100000011000000010000,34,43.885
1625,9,0,8,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,11,1.609
1620,9,1,7,27,playing,110111000001001100001011000000110010,001000110010010000010100100011001101,17,12.324
1544,9,0,0,6,playing,000000000000010000000001000000010000,000000000000001000000010000000001000,30,7.708
1665,9,0,14,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,13,0.679
1642,9,0,10,2,playing,000000000000010000000000000000000000,000000000000000000000000000000100000,12,5.972
1650,9,1,11,1,playing,000000000000010000000000000000000000,000000000000000000000000000000000000,12,1.157
1671,9,0,14,12,playing,000010000000011000000000000010100001,000101000000100100000010000000010000,32,16.914
1589,9,0,4,2,playing,000000000001000000000000000000000000,000000000000000000000000000000010000,13,3.607
1574,9,1,3,9,playing,000000001000011000000010000000001000,000000100000100000000001100000000000,4,9.71
1554,9,1,1,11,playing,000000010000001010000000100000000011,000010100000000100000001000000000100,25,1.456
1605,9,0,6,12,playing,001010000011100000000000000000000100,000101000100010000000011000000000000,20,3.635
1613,9,1,7,13,playing,000011000000001100000010000000110000,000000100000010000000100000001001100,35,35.38
1653,9,1,11,7,playing,000000000000010000000011100000000000,000110000000100000000000000000000000,21,2.432
1659,9,0,12,10,playing,000010000001100000000000000001000100,000100000000010000000111000000000000,20,3.085
